id,age,sex,order,boxtype,sessiontype,sessionno,trialno,correct,trialtype,phase
Junon,18,f,stickfirst,blue,warmup,3,3,1,,
Junon,18,f,stickfirst,blue,warmup,3,4,1,,
Junon,18,f,stickfirst,blue,warmup,3,5,1,,
Junon,18,f,stickfirst,blue,warmup,3,6,1,,
Junon,18,f,stickfirst,blue,warmup,3,7,1,,
Junon,18,f,stickfirst,blue,warmup,3,8,1,,
Junon,18,f,stickfirst,blue,foil,1,1,1,,
Junon,18,f,stickfirst,blue,foil,1,2,1,,
Junon,18,f,stickfirst,blue,foil,1,3,1,,
Junon,18,f,stickfirst,blue,foil,1,4,1,,
Junon,18,f,stickfirst,blue,foil,1,5,1,,
Junon,18,f,stickfirst,blue,foil,1,6,1,,
Junon,18,f,stickfirst,blue,foil,1,7,1,,
Junon,18,f,stickfirst,blue,foil,1,8,1,,
Junon,18,f,stickfirst,blue,foil,2,1,1,,
Junon,18,f,stickfirst,blue,foil,2,2,1,,
Junon,18,f,stickfirst,blue,foil,2,3,1,,
Junon,18,f,stickfirst,blue,foil,2,4,1,,
Junon,18,f,stickfirst,blue,foil,2,5,0,,
Junon,18,f,stickfirst,blue,foil,2,6,1,,
Junon,18,f,stickfirst,blue,foil,2,7,1,,
Junon,18,f,stickfirst,blue,foil,2,8,0,,
Junon,18,f,stickfirst,blue,test,1,1,0,stick,1
Junon,18,f,stickfirst,blue,test,1,2,1,stick,1
Junon,18,f,stickfirst,blue,test,1,3,1,stick,1
Junon,18,f,stickfirst,blue,test,1,4,0,stick,1
Junon,18,f,stickfirst,blue,test,1,5,1,stick,1
Junon,18,f,stickfirst,blue,test,1,6,1,stick,1
Junon,18,f,stickfirst,blue,test,1,7,0,stick,1
Junon,18,f,stickfirst,blue,test,1,8,0,stick,1
Junon,18,f,stickfirst,blue,test,2,1,1,stick,1
Junon,18,f,stickfirst,blue,test,2,2,1,stick,1
Junon,18,f,stickfirst,blue,test,2,3,1,stick,1
Junon,18,f,stickfirst,blue,test,2,4,0,stick,1
Junon,18,f,stickfirst,blue,test,2,5,0,stick,1
Junon,18,f,stickfirst,blue,test,2,6,1,stick,1
Junon,18,f,stickfirst,blue,test,2,7,0,stick,1
Junon,18,f,stickfirst,blue,test,2,8,1,stick,1
Junon,18,f,stickfirst,blue,test,3,1,0,stick,1
Junon,18,f,stickfirst,blue,test,3,2,1,stick,1
Junon,18,f,stickfirst,blue,test,3,3,0,stick,1
Junon,18,f,stickfirst,blue,test,3,4,0,stick,1
Junon,18,f,stickfirst,blue,test,3,5,0,stick,1
Junon,18,f,stickfirst,blue,test,3,6,1,stick,1
Junon,18,f,stickfirst,blue,test,3,7,0,stick,1
Junon,18,f,stickfirst,blue,test,3,8,1,stick,1
Junon,18,f,stickfirst,blue,test,4,1,1,stick,1
Junon,18,f,stickfirst,blue,test,4,2,0,stick,1
Junon,18,f,stickfirst,blue,test,4,3,0,stick,1
Junon,18,f,stickfirst,blue,test,4,4,1,stick,1
Junon,18,f,stickfirst,blue,test,4,5,1,stick,1
Junon,18,f,stickfirst,blue,test,4,6,0,stick,1
Junon,18,f,stickfirst,blue,test,4,7,1,stick,1
Junon,18,f,stickfirst,blue,test,4,8,0,stick,1
Junon,18,f,stickfirst,blue,test,5,1,1,stick,1
Junon,18,f,stickfirst,blue,test,5,2,1,stick,1
Junon,18,f,stickfirst,blue,test,5,3,0,stick,1
Junon,18,f,stickfirst,blue,test,5,4,1,stick,1
Junon,18,f,stickfirst,blue,test,5,5,0,stick,1
Junon,18,f,stickfirst,blue,test,5,6,0,stick,1
Junon,18,f,stickfirst,blue,test,5,7,1,stick,1
Junon,18,f,stickfirst,blue,test,5,8,0,stick,1
Junon,18,f,stickfirst,blue,test,6,1,0,stick,1
Junon,18,f,stickfirst,blue,test,6,2,0,stick,1
Junon,18,f,stickfirst,blue,test,6,3,1,stick,1
Junon,18,f,stickfirst,blue,test,6,4,1,stick,1
Junon,18,f,stickfirst,blue,test,6,5,0,stick,1
Junon,18,f,stickfirst,blue,test,6,6,1,stick,1
Junon,18,f,stickfirst,blue,test,6,7,0,stick,1
Junon,18,f,stickfirst,blue,test,6,8,0,stick,1
Junon,18,f,stickfirst,blue,test,7,1,1,stick,1
Junon,18,f,stickfirst,blue,test,7,2,1,stick,1
Junon,18,f,stickfirst,blue,test,7,3,0,stick,1
Junon,18,f,stickfirst,blue,test,7,4,1,stick,1
Junon,18,f,stickfirst,blue,test,7,5,1,stick,1
Junon,18,f,stickfirst,blue,test,7,6,1,stick,1
Junon,18,f,stickfirst,blue,test,7,7,1,stick,1
Junon,18,f,stickfirst,blue,test,7,8,1,stick,1
Junon,18,f,stickfirst,blue,test,8,1,0,stick,1
Junon,18,f,stickfirst,blue,test,8,2,1,stick,1
Junon,18,f,stickfirst,blue,test,8,3,0,stick,1
Junon,18,f,stickfirst,blue,test,8,4,1,stick,1
Junon,18,f,stickfirst,blue,test,8,5,1,stick,1
Junon,18,f,stickfirst,blue,test,8,6,0,stick,1
Junon,18,f,stickfirst,blue,test,8,7,1,stick,1
Junon,18,f,stickfirst,blue,test,8,8,0,stick,1
Junon,18,f,stickfirst,blue,test,9,1,0,stick,1
Junon,18,f,stickfirst,blue,test,9,2,0,stick,1
Junon,18,f,stickfirst,blue,test,9,3,0,stick,1
Junon,18,f,stickfirst,blue,test,9,4,1,stick,1
Junon,18,f,stickfirst,blue,test,9,5,0,stick,1
Junon,18,f,stickfirst,blue,test,9,6,1,stick,1
Junon,18,f,stickfirst,blue,test,9,7,1,stick,1
Junon,18,f,stickfirst,blue,test,9,8,1,stick,1
Junon,18,f,stickfirst,blue,test,10,1,0,stick,1
Junon,18,f,stickfirst,blue,test,10,2,1,stick,1
Junon,18,f,stickfirst,blue,test,10,3,1,stick,1
Junon,18,f,stickfirst,blue,test,10,4,0,stick,1
Junon,18,f,stickfirst,blue,test,10,5,1,stick,1
Junon,18,f,stickfirst,blue,test,10,6,0,stick,1
Junon,18,f,stickfirst,blue,test,10,7,0,stick,1
Junon,18,f,stickfirst,blue,test,10,8,1,stick,1
Junon,18,f,stickfirst,blue,transfer,1,1,0,food,2
Junon,18,f,stickfirst,blue,transfer,1,2,1,food,2
Junon,18,f,stickfirst,blue,transfer,1,3,1,food,2
Junon,18,f,stickfirst,blue,transfer,1,4,0,food,2
Junon,18,f,stickfirst,blue,transfer,1,5,1,food,2
Junon,18,f,stickfirst,blue,transfer,1,6,1,food,2
Junon,18,f,stickfirst,blue,transfer,1,7,1,food,2
Junon,18,f,stickfirst,blue,transfer,1,8,1,food,2
Junon,18,f,stickfirst,blue,transfer,2,1,1,food,2
Junon,18,f,stickfirst,blue,transfer,2,2,0,food,2
Junon,18,f,stickfirst,blue,transfer,2,3,1,food,2
Junon,18,f,stickfirst,blue,transfer,2,4,1,food,2
Junon,18,f,stickfirst,blue,transfer,2,5,1,food,2
Junon,18,f,stickfirst,blue,transfer,2,6,0,food,2
Junon,18,f,stickfirst,blue,transfer,2,7,1,food,2
Junon,18,f,stickfirst,blue,transfer,2,8,0,food,2
Hazel,5,f,foodfirst,pink,warmup,1,1,1,,
Hazel,5,f,foodfirst,pink,warmup,1,2,1,,
Hazel,5,f,foodfirst,pink,warmup,1,3,1,,
Hazel,5,f,foodfirst,pink,warmup,1,4,0,,
Hazel,5,f,foodfirst,pink,warmup,1,5,0,,
Hazel,5,f,foodfirst,pink,warmup,1,6,0,,
Hazel,5,f,foodfirst,pink,warmup,1,7,1,,
Hazel,5,f,foodfirst,pink,warmup,1,8,1,,
Hazel,5,f,foodfirst,pink,warmup,2,1,1,,
Hazel,5,f,foodfirst,pink,warmup,2,2,1,,
Hazel,5,f,foodfirst,pink,warmup,2,3,0,,
Hazel,5,f,foodfirst,pink,warmup,2,4,0,,
Hazel,5,f,foodfirst,pink,warmup,2,5,0,,
Hazel,5,f,foodfirst,pink,warmup,2,6,1,,
Hazel,5,f,foodfirst,pink,warmup,2,7,1,,
Hazel,5,f,foodfirst,pink,warmup,2,8,1,,
Hazel,5,f,foodfirst,pink,warmup,3,1,1,,
Hazel,5,f,foodfirst,pink,warmup,3,2,1,,
Hazel,5,f,foodfirst,pink,warmup,3,3,1,,
Hazel,5,f,foodfirst,pink,warmup,3,4,1,,
Hazel,5,f,foodfirst,pink,warmup,3,5,1,,
Hazel,5,f,foodfirst,pink,warmup,3,6,1,,
Hazel,5,f,foodfirst,pink,warmup,3,7,1,,
Hazel,5,f,foodfirst,pink,warmup,3,8,1,,
Hazel,5,f,foodfirst,pink,warmup,4,1,1,,
Hazel,5,f,foodfirst,pink,warmup,4,2,1,,
Hazel,5,f,foodfirst,pink,warmup,4,3,1,,
Hazel,5,f,foodfirst,pink,warmup,4,4,1,,
Hazel,5,f,foodfirst,pink,warmup,4,5,0,,
Hazel,5,f,foodfirst,pink,warmup,4,6,1,,
Hazel,5,f,foodfirst,pink,warmup,4,7,0,,
Hazel,5,f,foodfirst,pink,warmup,4,8,1,,
Hazel,5,f,foodfirst,pink,foil,1,1,1,,
Hazel,5,f,foodfirst,pink,foil,1,2,1,,
Hazel,5,f,foodfirst,pink,foil,1,3,1,,
Hazel,5,f,foodfirst,pink,foil,1,4,1,,
Hazel,5,f,foodfirst,pink,foil,1,5,0,,
Hazel,5,f,foodfirst,pink,foil,1,6,0,,
Hazel,5,f,foodfirst,pink,foil,1,7,1,,
Hazel,5,f,foodfirst,pink,foil,1,8,0,,
Hazel,5,f,foodfirst,pink,foil,2,1,1,,
Hazel,5,f,foodfirst,pink,foil,2,2,1,,
Hazel,5,f,foodfirst,pink,foil,2,3,1,,
Hazel,5,f,foodfirst,pink,foil,2,4,1,,
Hazel,5,f,foodfirst,pink,foil,2,5,1,,
Hazel,5,f,foodfirst,pink,foil,2,6,1,,
Hazel,5,f,foodfirst,pink,foil,2,7,1,,
Hazel,5,f,foodfirst,pink,foil,2,8,1,,
Hazel,5,f,foodfirst,pink,foil,3,1,1,,
Hazel,5,f,foodfirst,pink,foil,3,2,1,,
Hazel,5,f,foodfirst,pink,foil,3,3,1,,
Hazel,5,f,foodfirst,pink,foil,3,4,1,,
Hazel,5,f,foodfirst,pink,foil,3,5,1,,
Hazel,5,f,foodfirst,pink,foil,3,6,1,,
Hazel,5,f,foodfirst,pink,foil,3,7,1,,
Hazel,5,f,foodfirst,pink,foil,3,8,1,,
Hazel,5,f,foodfirst,pink,test,1,1,0,food,1
Hazel,5,f,foodfirst,pink,test,1,2,1,food,1
Hazel,5,f,foodfirst,pink,test,1,3,1,food,1
Hazel,5,f,foodfirst,pink,test,1,4,0,food,1
Hazel,5,f,foodfirst,pink,test,1,5,1,food,1
Hazel,5,f,foodfirst,pink,test,1,6,0,food,1
Hazel,5,f,foodfirst,pink,test,1,7,0,food,1
Hazel,5,f,foodfirst,pink,test,1,8,1,food,1
Hazel,5,f,foodfirst,pink,test,2,1,1,food,1
Hazel,5,f,foodfirst,pink,test,2,2,1,food,1
Hazel,5,f,foodfirst,pink,test,2,3,1,food,1
Hazel,5,f,foodfirst,pink,test,2,4,1,food,1
Hazel,5,f,foodfirst,pink,test,2,5,1,food,1
Hazel,5,f,foodfirst,pink,test,2,6,0,food,1
Hazel,5,f,foodfirst,pink,test,2,7,1,food,1
Hazel,5,f,foodfirst,pink,test,2,8,0,food,1
Hazel,5,f,foodfirst,pink,test,3,1,1,food,1
Hazel,5,f,foodfirst,pink,test,3,2,0,food,1
Hazel,5,f,foodfirst,pink,test,3,3,1,food,1
Hazel,5,f,foodfirst,pink,test,3,4,1,food,1
Hazel,5,f,foodfirst,pink,test,3,5,1,food,1
Hazel,5,f,foodfirst,pink,test,3,6,0,food,1
Hazel,5,f,foodfirst,pink,test,3,7,1,food,1
Hazel,5,f,foodfirst,pink,test,3,8,1,food,1
Hazel,5,f,foodfirst,pink,test,4,1,1,food,1
Hazel,5,f,foodfirst,pink,test,4,2,1,food,1
Hazel,5,f,foodfirst,pink,test,4,3,1,food,1
Hazel,5,f,foodfirst,pink,test,4,4,0,food,1
Hazel,5,f,foodfirst,pink,test,4,5,0,food,1
Hazel,5,f,foodfirst,pink,test,4,6,1,food,1
Hazel,5,f,foodfirst,pink,test,4,7,0,food,1
Hazel,5,f,foodfirst,pink,test,4,8,1,food,1
Hazel,5,f,foodfirst,pink,test,5,1,0,food,1
Hazel,5,f,foodfirst,pink,test,5,2,1,food,1
Hazel,5,f,foodfirst,pink,test,5,3,1,food,1
Hazel,5,f,foodfirst,pink,test,5,4,1,food,1
Hazel,5,f,foodfirst,pink,test,5,5,0,food,1
Hazel,5,f,foodfirst,pink,test,5,6,1,food,1
Hazel,5,f,foodfirst,pink,test,5,7,1,food,1
Hazel,5,f,foodfirst,pink,test,5,8,1,food,1
Hazel,5,f,foodfirst,pink,test,6,1,1,food,1
Hazel,5,f,foodfirst,pink,test,6,2,1,food,1
Hazel,5,f,foodfirst,pink,test,6,3,1,food,1
Hazel,5,f,foodfirst,pink,test,6,4,0,food,1
Hazel,5,f,foodfirst,pink,test,6,5,1,food,1
Hazel,5,f,foodfirst,pink,test,6,6,1,food,1
Hazel,5,f,foodfirst,pink,test,6,7,1,food,1
Hazel,5,f,foodfirst,pink,test,6,8,1,food,1
Hazel,5,f,foodfirst,pink,test,7,1,1,food,1
Hazel,5,f,foodfirst,pink,test,7,2,1,food,1
Hazel,5,f,foodfirst,pink,test,7,3,1,food,1
Hazel,5,f,foodfirst,pink,test,7,4,0,food,1
Hazel,5,f,foodfirst,pink,test,7,5,0,food,1
Hazel,5,f,foodfirst,pink,test,7,6,1,food,1
Hazel,5,f,foodfirst,pink,test,7,7,0,food,1
Hazel,5,f,foodfirst,pink,test,7,8,1,food,1
Hazel,5,f,foodfirst,pink,test,8,1,1,food,1
Hazel,5,f,foodfirst,pink,test,8,2,1,food,1
Hazel,5,f,foodfirst,pink,test,8,3,1,food,1
Hazel,5,f,foodfirst,pink,test,8,4,0,food,1
Hazel,5,f,foodfirst,pink,test,8,5,0,food,1
Hazel,5,f,foodfirst,pink,test,8,6,1,food,1
Hazel,5,f,foodfirst,pink,test,8,7,0,food,1
Hazel,5,f,foodfirst,pink,test,8,8,1,food,1
Hazel,5,f,foodfirst,pink,test,9,1,1,food,1
Hazel,5,f,foodfirst,pink,test,9,2,1,food,1
Hazel,5,f,foodfirst,pink,test,9,3,1,food,1
Hazel,5,f,foodfirst,pink,test,9,4,1,food,1
Hazel,5,f,foodfirst,pink,test,9,5,0,food,1
Hazel,5,f,foodfirst,pink,test,9,6,1,food,1
Hazel,5,f,foodfirst,pink,test,9,7,0,food,1
Hazel,5,f,foodfirst,pink,test,9,8,1,food,1
Hazel,5,f,foodfirst,pink,test,10,1,1,food,1
Hazel,5,f,foodfirst,pink,test,10,2,1,food,1
Hazel,5,f,foodfirst,pink,test,10,3,0,food,1
Hazel,5,f,foodfirst,pink,test,10,4,1,food,1
Hazel,5,f,foodfirst,pink,test,10,5,0,food,1
Hazel,5,f,foodfirst,pink,test,10,6,1,food,1
Hazel,5,f,foodfirst,pink,test,10,7,0,food,1
Hazel,5,f,foodfirst,pink,test,10,8,1,food,1
Hazel,5,f,foodfirst,pink,transfer,1,1,0,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,2,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,3,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,4,0,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,5,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,6,0,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,7,0,stick,2
Hazel,5,f,foodfirst,pink,transfer,1,8,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,1,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,2,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,3,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,4,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,5,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,6,1,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,7,0,stick,2
Hazel,5,f,foodfirst,pink,transfer,2,8,1,stick,2
Luna,7,f,foodfirst,pink,warmup,1,1,1,,
Luna,7,f,foodfirst,pink,warmup,1,2,0,,
Luna,7,f,foodfirst,pink,warmup,1,3,0,,
Luna,7,f,foodfirst,pink,warmup,1,4,1,,
Luna,7,f,foodfirst,pink,warmup,1,5,0,,
Luna,7,f,foodfirst,pink,warmup,1,6,1,,
Luna,7,f,foodfirst,pink,warmup,1,7,1,,
Luna,7,f,foodfirst,pink,warmup,1,8,0,,
Luna,7,f,foodfirst,pink,warmup,2,1,0,,
Luna,7,f,foodfirst,pink,warmup,2,2,1,,
Luna,7,f,foodfirst,pink,warmup,2,3,1,,
Luna,7,f,foodfirst,pink,warmup,2,4,0,,
Luna,7,f,foodfirst,pink,warmup,2,5,1,,
Luna,7,f,foodfirst,pink,warmup,2,6,0,,
Luna,7,f,foodfirst,pink,warmup,2,7,0,,
Luna,7,f,foodfirst,pink,warmup,2,8,1,,
Luna,7,f,foodfirst,pink,warmup,3,1,0,,
Luna,7,f,foodfirst,pink,warmup,3,2,1,,
Luna,7,f,foodfirst,pink,warmup,3,3,1,,
Luna,7,f,foodfirst,pink,warmup,3,4,1,,
Luna,7,f,foodfirst,pink,warmup,3,5,0,,
Luna,7,f,foodfirst,pink,warmup,3,6,1,,
Luna,7,f,foodfirst,pink,warmup,3,7,0,,
Luna,7,f,foodfirst,pink,warmup,3,8,1,,
Luna,7,f,foodfirst,pink,warmup,4,1,1,,
Luna,7,f,foodfirst,pink,warmup,4,2,0,,
Luna,7,f,foodfirst,pink,warmup,4,3,0,,
Luna,7,f,foodfirst,pink,warmup,4,4,1,,
Luna,7,f,foodfirst,pink,warmup,4,5,1,,
Luna,7,f,foodfirst,pink,warmup,4,6,0,,
Luna,7,f,foodfirst,pink,warmup,4,7,1,,
Luna,7,f,foodfirst,pink,warmup,4,8,0,,
Luna,7,f,foodfirst,pink,warmup,5,1,1,,
Luna,7,f,foodfirst,pink,warmup,5,2,1,,
Luna,7,f,foodfirst,pink,warmup,5,3,0,,
Luna,7,f,foodfirst,pink,warmup,5,4,1,,
Luna,7,f,foodfirst,pink,warmup,5,5,0,,
Luna,7,f,foodfirst,pink,warmup,5,6,0,,
Luna,7,f,foodfirst,pink,warmup,5,7,1,,
Luna,7,f,foodfirst,pink,warmup,5,8,0,,
Luna,7,f,foodfirst,pink,warmup,6,1,0,,
Luna,7,f,foodfirst,pink,warmup,6,2,0,,
Luna,7,f,foodfirst,pink,warmup,6,3,1,,
Luna,7,f,foodfirst,pink,warmup,6,4,0,,
Luna,7,f,foodfirst,pink,warmup,6,5,1,,
Luna,7,f,foodfirst,pink,warmup,6,6,1,,
Luna,7,f,foodfirst,pink,warmup,6,7,0,,
Luna,7,f,foodfirst,pink,warmup,6,8,1,,
Luna,7,f,foodfirst,pink,warmup,7,1,0,,
Luna,7,f,foodfirst,pink,warmup,7,2,1,,
Luna,7,f,foodfirst,pink,warmup,7,3,0,,
Luna,7,f,foodfirst,pink,warmup,7,4,1,,
Luna,7,f,foodfirst,pink,warmup,7,5,0,,
Luna,7,f,foodfirst,pink,warmup,7,6,1,,
Luna,7,f,foodfirst,pink,warmup,7,7,1,,
Luna,7,f,foodfirst,pink,warmup,7,8,0,,
Luna,7,f,foodfirst,pink,warmup,8,1,1,,
Luna,7,f,foodfirst,pink,warmup,8,2,0,,
Luna,7,f,foodfirst,pink,warmup,8,3,1,,
Luna,7,f,foodfirst,pink,warmup,8,4,0,,
Luna,7,f,foodfirst,pink,warmup,8,5,1,,
Luna,7,f,foodfirst,pink,warmup,8,6,0,,
Luna,7,f,foodfirst,pink,warmup,8,7,0,,
Luna,7,f,foodfirst,pink,warmup,8,8,1,,
Luna,7,f,foodfirst,pink,warmup,9,1,1,,
Luna,7,f,foodfirst,pink,warmup,9,2,0,,
Luna,7,f,foodfirst,pink,warmup,9,3,0,,
Luna,7,f,foodfirst,pink,warmup,9,4,1,,
Luna,7,f,foodfirst,pink,warmup,9,5,0,,
Luna,7,f,foodfirst,pink,warmup,9,6,1,,
Luna,7,f,foodfirst,pink,warmup,9,7,1,,
Luna,7,f,foodfirst,pink,warmup,9,8,0,,
Luna,7,f,foodfirst,pink,warmup,10,1,0,,
Luna,7,f,foodfirst,pink,warmup,10,2,1,,
Luna,7,f,foodfirst,pink,warmup,10,3,1,,
Luna,7,f,foodfirst,pink,warmup,10,4,0,,
Luna,7,f,foodfirst,pink,warmup,10,5,1,,
Luna,7,f,foodfirst,pink,warmup,10,6,0,,
Luna,7,f,foodfirst,pink,warmup,10,7,1,,
Luna,7,f,foodfirst,pink,warmup,10,8,1,,
Luna,7,f,foodfirst,pink,warmup,11,1,1,,
Luna,7,f,foodfirst,pink,warmup,11,2,0,,
Luna,7,f,foodfirst,pink,warmup,11,3,1,,
Luna,7,f,foodfirst,pink,warmup,11,4,1,,
Luna,7,f,foodfirst,pink,warmup,11,5,0,,
Luna,7,f,foodfirst,pink,warmup,11,6,1,,
Luna,7,f,foodfirst,pink,warmup,11,7,1,,
Luna,7,f,foodfirst,pink,warmup,11,8,0,,
Luna,7,f,foodfirst,pink,warmup,12,1,0,,
Luna,7,f,foodfirst,pink,warmup,12,2,1,,
Luna,7,f,foodfirst,pink,warmup,12,3,1,,
Luna,7,f,foodfirst,pink,warmup,12,4,0,,
Luna,7,f,foodfirst,pink,warmup,12,5,1,,
Luna,7,f,foodfirst,pink,warmup,12,6,1,,
Luna,7,f,foodfirst,pink,warmup,12,7,1,,
Luna,7,f,foodfirst,pink,warmup,12,8,1,,
Luna,7,f,foodfirst,pink,warmup,13,1,1,,
Luna,7,f,foodfirst,pink,warmup,13,2,1,,
Luna,7,f,foodfirst,pink,warmup,13,3,1,,
Luna,7,f,foodfirst,pink,warmup,13,4,0,,
Luna,7,f,foodfirst,pink,warmup,13,5,1,,
Luna,7,f,foodfirst,pink,warmup,13,6,1,,
Luna,7,f,foodfirst,pink,warmup,13,7,0,,
Luna,7,f,foodfirst,pink,warmup,13,8,1,,
Luna,7,f,foodfirst,pink,warmup,14,1,1,,
Luna,7,f,foodfirst,pink,warmup,14,2,1,,
Luna,7,f,foodfirst,pink,warmup,14,3,0,,
Luna,7,f,foodfirst,pink,warmup,14,4,1,,
Luna,7,f,foodfirst,pink,warmup,14,5,1,,
Luna,7,f,foodfirst,pink,warmup,14,6,0,,
Luna,7,f,foodfirst,pink,warmup,14,7,1,,
Luna,7,f,foodfirst,pink,warmup,14,8,1,,
Luna,7,f,foodfirst,pink,warmup,15,1,1,,
Luna,7,f,foodfirst,pink,warmup,15,2,1,,
Luna,7,f,foodfirst,pink,warmup,15,3,1,,
Luna,7,f,foodfirst,pink,warmup,15,4,1,,
Luna,7,f,foodfirst,pink,warmup,15,5,1,,
Luna,7,f,foodfirst,pink,warmup,15,6,0,,
Luna,7,f,foodfirst,pink,warmup,15,7,1,,
Luna,7,f,foodfirst,pink,warmup,15,8,1,,
Luna,7,f,foodfirst,pink,warmup,16,1,1,,
Luna,7,f,foodfirst,pink,warmup,16,2,1,,
Luna,7,f,foodfirst,pink,warmup,16,3,1,,
Luna,7,f,foodfirst,pink,warmup,16,4,1,,
Luna,7,f,foodfirst,pink,warmup,16,5,1,,
Luna,7,f,foodfirst,pink,warmup,16,6,1,,
Luna,7,f,foodfirst,pink,warmup,16,7,1,,
Luna,7,f,foodfirst,pink,warmup,16,8,1,,
Luna,7,f,foodfirst,pink,foil,1,1,0,,
Luna,7,f,foodfirst,pink,foil,1,2,0,,
Luna,7,f,foodfirst,pink,foil,1,3,0,,
Luna,7,f,foodfirst,pink,foil,1,4,0,,
Luna,7,f,foodfirst,pink,foil,1,5,1,,
Luna,7,f,foodfirst,pink,foil,1,6,0,,
Luna,7,f,foodfirst,pink,foil,1,7,1,,
Luna,7,f,foodfirst,pink,foil,1,8,0,,
Luna,7,f,foodfirst,pink,foil,2,1,0,,
Luna,7,f,foodfirst,pink,foil,2,2,1,,
Luna,7,f,foodfirst,pink,foil,2,3,0,,
Luna,7,f,foodfirst,pink,foil,2,4,0,,
Luna,7,f,foodfirst,pink,foil,2,5,1,,
Luna,7,f,foodfirst,pink,foil,2,6,1,,
Luna,7,f,foodfirst,pink,foil,2,7,1,,
Luna,7,f,foodfirst,pink,foil,2,8,0,,
Luna,7,f,foodfirst,pink,foil,3,1,0,,
Luna,7,f,foodfirst,pink,foil,3,2,1,,
Luna,7,f,foodfirst,pink,foil,3,3,1,,
Luna,7,f,foodfirst,pink,foil,3,4,0,,
Luna,7,f,foodfirst,pink,foil,3,5,1,,
Luna,7,f,foodfirst,pink,foil,3,6,0,,
Luna,7,f,foodfirst,pink,foil,3,7,1,,
Luna,7,f,foodfirst,pink,foil,3,8,1,,
Luna,7,f,foodfirst,pink,foil,4,1,0,,
Luna,7,f,foodfirst,pink,foil,4,2,1,,
Luna,7,f,foodfirst,pink,foil,4,3,1,,
Luna,7,f,foodfirst,pink,foil,4,4,1,,
Luna,7,f,foodfirst,pink,foil,4,5,1,,
Luna,7,f,foodfirst,pink,foil,4,6,0,,
Luna,7,f,foodfirst,pink,foil,4,7,1,,
Luna,7,f,foodfirst,pink,foil,4,8,1,,
Luna,7,f,foodfirst,pink,foil,5,1,1,,
Luna,7,f,foodfirst,pink,foil,5,2,1,,
Luna,7,f,foodfirst,pink,foil,5,3,1,,
Luna,7,f,foodfirst,pink,foil,5,4,0,,
Luna,7,f,foodfirst,pink,foil,5,5,1,,
Luna,7,f,foodfirst,pink,foil,5,6,1,,
Luna,7,f,foodfirst,pink,foil,5,7,1,,
Luna,7,f,foodfirst,pink,foil,5,8,0,,
Luna,7,f,foodfirst,pink,foil,6,1,1,,
Luna,7,f,foodfirst,pink,foil,6,2,1,,
Luna,7,f,foodfirst,pink,foil,6,3,1,,
Luna,7,f,foodfirst,pink,foil,6,4,1,,
Luna,7,f,foodfirst,pink,foil,6,5,1,,
Luna,7,f,foodfirst,pink,foil,6,6,1,,
Luna,7,f,foodfirst,pink,foil,6,7,1,,
Luna,7,f,foodfirst,pink,foil,6,8,1,,
Luna,7,f,foodfirst,pink,test,1,1,0,food,1
Luna,7,f,foodfirst,pink,test,1,2,1,food,1
Luna,7,f,foodfirst,pink,test,1,3,0,food,1
Luna,7,f,foodfirst,pink,test,1,4,1,food,1
Luna,7,f,foodfirst,pink,test,1,5,0,food,1
Luna,7,f,foodfirst,pink,test,1,6,0,food,1
Luna,7,f,foodfirst,pink,test,1,7,1,food,1
Luna,7,f,foodfirst,pink,test,1,8,1,food,1
Luna,7,f,foodfirst,pink,test,2,1,0,food,1
Luna,7,f,foodfirst,pink,test,2,2,1,food,1
Luna,7,f,foodfirst,pink,test,2,3,1,food,1
Luna,7,f,foodfirst,pink,test,2,4,0,food,1
Luna,7,f,foodfirst,pink,test,2,5,1,food,1
Luna,7,f,foodfirst,pink,test,2,6,1,food,1
Luna,7,f,foodfirst,pink,test,2,7,0,food,1
Luna,7,f,foodfirst,pink,test,2,8,0,food,1
Luna,7,f,foodfirst,pink,test,3,1,0,food,1
Luna,7,f,foodfirst,pink,test,3,2,0,food,1
Luna,7,f,foodfirst,pink,test,3,3,1,food,1
Luna,7,f,foodfirst,pink,test,3,4,0,food,1
Luna,7,f,foodfirst,pink,test,3,5,0,food,1
Luna,7,f,foodfirst,pink,test,3,6,1,food,1
Luna,7,f,foodfirst,pink,test,3,7,1,food,1
Luna,7,f,foodfirst,pink,test,3,8,1,food,1
Luna,7,f,foodfirst,pink,test,4,1,1,food,1
Luna,7,f,foodfirst,pink,test,4,2,1,food,1
Luna,7,f,foodfirst,pink,test,4,3,1,food,1
